"STATION","NAME","DATE","AWND","DAWM","FMTM","MDWM","PGTM","WDF2","WDF5","WDMV","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03","WV20"
"USC00115763","MONEE RESERVOIR, IL US","2001-10-09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-10-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-10-11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-10-12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-10-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-10-14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-10-15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-10-16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-10-17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-10-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-10-19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-10-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-10-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-10-22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-10-23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-10-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-10-25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-10-26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-10-27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-10-28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-10-29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-10-30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-10-31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-11-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-11-02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-11-03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-11-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-11-05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-11-06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-11-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-11-08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-11-09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-11-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-11-11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-11-12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-11-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-11-14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-11-15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-11-16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-11-17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-11-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-11-19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-11-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-11-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-11-22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-11-23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-11-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-11-25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-11-26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-11-27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-11-28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-11-29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-11-30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-12-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-12-02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-12-03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-12-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-12-05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-12-06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-12-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-12-08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-12-09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-12-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-12-11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-12-12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-12-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-12-14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-12-15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-12-16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-12-17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-12-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-12-19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-12-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-12-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-12-22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-12-23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-12-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-12-25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-12-26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-12-27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-12-28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-12-29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-12-30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00115763","MONEE RESERVOIR, IL US","2001-12-31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-01-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-01-02",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-01-03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-01-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-01-05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-01-06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-01-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-01-08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-01-09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-01-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-01-11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-01-12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-01-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-01-14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-01-15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-01-16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-01-17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-01-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-01-19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-01-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-01-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-01-22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-01-23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-01-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-01-25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-01-26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-01-27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-01-28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-01-29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-01-30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-01-31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-02-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-02-02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-02-03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-02-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-02-05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-02-06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-02-07",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-02-08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-02-09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-02-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-02-11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-02-12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-02-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-02-14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-02-15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-02-16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-02-17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-02-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-02-19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-02-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-02-21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-02-22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-02-23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-02-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-02-25",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-02-26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-02-27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-02-28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-02-29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-03-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-03-02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-03-03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-03-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-03-05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-03-06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-03-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-03-08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-03-09",,,,,,,,,,,,,,"    1",,"    1",,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-03-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-03-11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-03-12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-03-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-03-14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-03-15",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-03-16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-03-17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-03-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-03-19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-03-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-03-21",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-03-22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-03-23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-03-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-03-25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-03-26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-03-27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-03-28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-03-29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-03-30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-03-31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-04-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-04-02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-04-03",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-04-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-04-05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-04-06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-04-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-04-08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-04-09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-04-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-04-11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-04-12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-04-13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-04-14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-04-15",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-04-16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-04-17",,,,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-04-18",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-04-19",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-04-20",,,,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-04-21",,,,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-04-22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-04-23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-04-24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-04-25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-04-26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-04-27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-04-28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-04-29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-04-30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-05-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-05-02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-05-03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-05-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-05-05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-05-06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-05-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-05-08",,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-05-09",,,,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-05-10",,,,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-05-11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-05-12",,,,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-05-13",,,,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-05-14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-05-15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-05-16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-05-17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-05-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-05-19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","STREAMWOOD, IL US","2000-05-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
